t	i	j	DateTime
1562608540	EWINE	ANGELE	08/07/2019 19:55
1562608540	FANA	HARLEM	08/07/2019 19:55
1562608600	EWINE	BOBO	08/07/2019 19:56
1562608620	ARIELLE	ANGELE	08/07/2019 19:57
1562608640	FEYA	HARLEM	08/07/2019 19:57
1562608660	PETOULETTE	HARLEM	08/07/2019 19:57
1562608660	FEYA	HARLEM	08/07/2019 19:57
1562608660	FANA	PETOULETTE	08/07/2019 19:57
1562608660	EWINE	ANGELE	08/07/2019 19:57
1562608660	FEYA	PETOULETTE	08/07/2019 19:57
1562608680	EWINE	ANGELE	08/07/2019 19:58
1562608680	PETOULETTE	HARLEM	08/07/2019 19:58
1562608700	PETOULETTE	HARLEM	08/07/2019 19:58
1562608700	EWINE	ANGELE	08/07/2019 19:58
1562608720	EWINE	ANGELE	08/07/2019 19:58
1562608720	PETOULETTE	HARLEM	08/07/2019 19:58
1562608740	PETOULETTE	HARLEM	08/07/2019 19:59
1562608760	PETOULETTE	HARLEM	08/07/2019 19:59
1562608820	EWINE	HARLEM	08/07/2019 20:00
1562609040	ARIELLE	PETOULETTE	08/07/2019 20:04
1562609040	FELIPE	HARLEM	08/07/2019 20:04
1562609040	EWINE	ANGELE	08/07/2019 20:04
1562609060	ARIELLE	PETOULETTE	08/07/2019 20:04
1562609060	FELIPE	HARLEM	08/07/2019 20:04
1562609060	EWINE	ANGELE	08/07/2019 20:04
1562609080	ARIELLE	PETOULETTE	08/07/2019 20:04
1562609080	FELIPE	HARLEM	08/07/2019 20:04
1562609080	PETOULETTE	ANGELE	08/07/2019 20:04
1562609100	EWINE	FELIPE	08/07/2019 20:05
1562609140	PETOULETTE	ANGELE	08/07/2019 20:05
1562609320	HARLEM	PIPO	08/07/2019 20:08
1562609340	EWINE	HARLEM	08/07/2019 20:09
1562609360	EWINE	HARLEM	08/07/2019 20:09
1562609380	FEYA	ANGELE	08/07/2019 20:09
1562609500	FEYA	PIPO	08/07/2019 20:11
1562609500	FEYA	PETOULETTE	08/07/2019 20:11
1562609580	FEYA	FELIPE	08/07/2019 20:13
1562609660	PETOULETTE	HARLEM	08/07/2019 20:14
1562609680	ARIELLE	PETOULETTE	08/07/2019 20:14
1562609700	ARIELLE	PETOULETTE	08/07/2019 20:15
1562609800	FANA	PIPO	08/07/2019 20:16
1562609820	FANA	FELIPE	08/07/2019 20:17
1562609860	ARIELLE	PETOULETTE	08/07/2019 20:17
1562609880	ARIELLE	PETOULETTE	08/07/2019 20:18
1562609900	ARIELLE	PETOULETTE	08/07/2019 20:18
1562609920	ARIELLE	PETOULETTE	08/07/2019 20:18
1562609940	ARIELLE	PETOULETTE	08/07/2019 20:19
1562609960	ARIELLE	PETOULETTE	08/07/2019 20:19
1562609980	ARIELLE	PETOULETTE	08/07/2019 20:19
1562610000	ARIELLE	PETOULETTE	08/07/2019 20:20
1562610020	ARIELLE	PETOULETTE	08/07/2019 20:20
1562610040	FANA	EWINE	08/07/2019 20:20
1562610040	ARIELLE	PETOULETTE	08/07/2019 20:20
1562610060	ARIELLE	PETOULETTE	08/07/2019 20:21
1562610080	ARIELLE	PETOULETTE	08/07/2019 20:21
1562610200	ARIELLE	PETOULETTE	08/07/2019 20:23
1562610320	ARIELLE	PETOULETTE	08/07/2019 20:25
1562610340	FANA	EWINE	08/07/2019 20:25
1562610340	ARIELLE	PETOULETTE	08/07/2019 20:25
1562610380	BOBO	PETOULETTE	08/07/2019 20:26
1562610380	ARIELLE	PETOULETTE	08/07/2019 20:26
1562610400	ARIELLE	PETOULETTE	08/07/2019 20:26
1562610420	PETOULETTE	ANGELE	08/07/2019 20:27
1562610480	PETOULETTE	ANGELE	08/07/2019 20:28
1562610500	PETOULETTE	ANGELE	08/07/2019 20:28
1562610520	ARIELLE	PETOULETTE	08/07/2019 20:28
1562610580	ARIELLE	ANGELE	08/07/2019 20:29
1562610600	ARIELLE	ANGELE	08/07/2019 20:30
1562610620	ARIELLE	PETOULETTE	08/07/2019 20:30
1562610620	ARIELLE	ANGELE	08/07/2019 20:30
1562610640	ARIELLE	PETOULETTE	08/07/2019 20:30
1562610680	PETOULETTE	ANGELE	08/07/2019 20:31
1562610680	ARIELLE	PETOULETTE	08/07/2019 20:31
1562610760	PETOULETTE	ANGELE	08/07/2019 20:32
1562610780	PETOULETTE	ANGELE	08/07/2019 20:33
1562610800	KALI	HARLEM	08/07/2019 20:33
1562610800	PETOULETTE	ANGELE	08/07/2019 20:33
1562610800	KALI	PIPO	08/07/2019 20:33
1562610820	PETOULETTE	ANGELE	08/07/2019 20:33
1562610820	ARIELLE	FELIPE	08/07/2019 20:33
1562610840	KALI	PIPO	08/07/2019 20:34
1562610840	ARIELLE	FELIPE	08/07/2019 20:34
1562610860	ARIELLE	FELIPE	08/07/2019 20:34
1562610880	PETOULETTE	ANGELE	08/07/2019 20:34
1562610880	EWINE	FEYA	08/07/2019 20:34
1562610900	PETOULETTE	ANGELE	08/07/2019 20:35
1562610900	ARIELLE	FELIPE	08/07/2019 20:35
1562610920	PETOULETTE	ANGELE	08/07/2019 20:35
1562610940	PETOULETTE	ANGELE	08/07/2019 20:35
1562610980	PETOULETTE	ANGELE	08/07/2019 20:36
1562610980	ARIELLE	FELIPE	08/07/2019 20:36
1562611000	ARIELLE	FELIPE	08/07/2019 20:36
1562611000	PETOULETTE	ANGELE	08/07/2019 20:36
1562611040	ARIELLE	FELIPE	08/07/2019 20:37
1562611060	PETOULETTE	ANGELE	08/07/2019 20:37
1562611080	PETOULETTE	ANGELE	08/07/2019 20:38
1562611100	PETOULETTE	ANGELE	08/07/2019 20:38
1562611100	ARIELLE	FELIPE	08/07/2019 20:38
1562611120	PETOULETTE	ANGELE	08/07/2019 20:38
1562611120	ARIELLE	FELIPE	08/07/2019 20:38
1562611140	ARIELLE	FELIPE	08/07/2019 20:39
1562611160	ARIELLE	FELIPE	08/07/2019 20:39
1562611300	ARIELLE	FELIPE	08/07/2019 20:41
1562611400	PETOULETTE	ANGELE	08/07/2019 20:43
1562611400	ARIELLE	FELIPE	08/07/2019 20:43
1562611420	PETOULETTE	ANGELE	08/07/2019 20:43
1562611480	PETOULETTE	ANGELE	08/07/2019 20:44
1562611500	PETOULETTE	ANGELE	08/07/2019 20:45
1562611620	EWINE	ANGELE	08/07/2019 20:47
1562611640	EWINE	ANGELE	08/07/2019 20:47
1562611640	EWINE	PETOULETTE	08/07/2019 20:47
1562611640	PETOULETTE	ANGELE	08/07/2019 20:47
1562611680	EWINE	PETOULETTE	08/07/2019 20:48
1562611720	EWINE	PETOULETTE	08/07/2019 20:48
1562611740	FANA	BOBO	08/07/2019 20:49
1562611740	EWINE	PETOULETTE	08/07/2019 20:49
1562611740	ARIELLE	FELIPE	08/07/2019 20:49
1562611760	EWINE	PETOULETTE	08/07/2019 20:49
1562611760	ARIELLE	FELIPE	08/07/2019 20:49
1562611780	FANA	BOBO	08/07/2019 20:49
1562611780	EWINE	PETOULETTE	08/07/2019 20:49
1562611780	ARIELLE	FELIPE	08/07/2019 20:49
1562611800	ARIELLE	FELIPE	08/07/2019 20:50
1562611800	FANA	BOBO	08/07/2019 20:50
1562611820	ARIELLE	FELIPE	08/07/2019 20:50
1562611840	FANA	BOBO	08/07/2019 20:50
1562611840	ARIELLE	FELIPE	08/07/2019 20:50
1562611860	FANA	BOBO	08/07/2019 20:51
1562611900	FEYA	PETOULETTE	08/07/2019 20:51
1562611920	FEYA	PETOULETTE	08/07/2019 20:52
1562611940	EWINE	ANGELE	08/07/2019 20:52
1562611940	FANA	ANGELE	08/07/2019 20:52
1562611960	FEYA	PETOULETTE	08/07/2019 20:52
1562612320	EWINE	FELIPE	08/07/2019 20:58
1562612360	EWINE	FELIPE	08/07/2019 20:59
1562612380	EWINE	FELIPE	08/07/2019 20:59
1562612420	FELIPE	ANGELE	08/07/2019 21:00
1562612440	ARIELLE	FEYA	08/07/2019 21:00
1562612440	FELIPE	ANGELE	08/07/2019 21:00
1562612440	EWINE	ANGELE	08/07/2019 21:00
1562612460	FELIPE	ANGELE	08/07/2019 21:01
1562612500	FANA	FEYA	08/07/2019 21:01
1562612600	EWINE	FELIPE	08/07/2019 21:03
1562612640	FANA	FEYA	08/07/2019 21:04
1562612660	FANA	FEYA	08/07/2019 21:04
1562612700	FANA	FEYA	08/07/2019 21:05
1562612920	EWINE	FELIPE	08/07/2019 21:08
1562613020	FEYA	FELIPE	08/07/2019 21:10
1562613060	FEYA	PETOULETTE	08/07/2019 21:11
1562613100	EWINE	FELIPE	08/07/2019 21:11
1562613280	PETOULETTE	PIPO	08/07/2019 21:14
1562613320	FANA	FEYA	08/07/2019 21:15
1562613360	FANA	FEYA	08/07/2019 21:16
1562613420	FANA	ANGELE	08/07/2019 21:17
1562613440	FANA	ANGELE	08/07/2019 21:17
1562613520	EWINE	FELIPE	08/07/2019 21:18
1562613640	BOBO	PETOULETTE	08/07/2019 21:20
1562613760	PETOULETTE	PIPO	08/07/2019 21:22
1562614660	PETOULETTE	HARLEM	08/07/2019 21:37
1562615060	ARIELLE	ANGELE	08/07/2019 21:44
1562615060	ARIELLE	FELIPE	08/07/2019 21:44
1562615500	KALI	PIPO	08/07/2019 21:51
1562615520	FELIPE	HARLEM	08/07/2019 21:52
1562644080	FANA	FELIPE	09/07/2019 05:48
1562644080	FELIPE	ANGELE	09/07/2019 05:48
1562644100	FANA	FELIPE	09/07/2019 05:48
1562644100	FANA	EWINE	09/07/2019 05:48
1562644120	FANA	FELIPE	09/07/2019 05:48
1562644140	FANA	FEYA	09/07/2019 05:49
1562644240	EWINE	FELIPE	09/07/2019 05:50
1562644240	FANA	VIOLETTE	09/07/2019 05:50
1562644280	VIOLETTE	HARLEM	09/07/2019 05:51
1562644340	EWINE	VIOLETTE	09/07/2019 05:52
1562644340	FANA	ANGELE	09/07/2019 05:52
1562644360	FANA	ANGELE	09/07/2019 05:52
1562644380	FELIPE	HARLEM	09/07/2019 05:53
1562644400	FELIPE	HARLEM	09/07/2019 05:53
1562644420	FANA	PETOULETTE	09/07/2019 05:53
1562644420	FELIPE	HARLEM	09/07/2019 05:53
1562644440	EWINE	BOBO	09/07/2019 05:54
1562644460	FELIPE	HARLEM	09/07/2019 05:54
1562644480	EWINE	FELIPE	09/07/2019 05:54
1562644480	FANA	EWINE	09/07/2019 05:54
1562644480	FEYA	FELIPE	09/07/2019 05:54
1562644480	FELIPE	ANGELE	09/07/2019 05:54
1562644500	KALI	PIPO	09/07/2019 05:55
1562644500	FELIPE	ANGELE	09/07/2019 05:55
1562644500	ARIELLE	FELIPE	09/07/2019 05:55
1562644520	KALI	PIPO	09/07/2019 05:55
1562644520	FELIPE	ANGELE	09/07/2019 05:55
1562644540	FELIPE	ANGELE	09/07/2019 05:55
1562644560	FELIPE	ANGELE	09/07/2019 05:56
1562644580	FELIPE	ANGELE	09/07/2019 05:56
1562644600	FELIPE	ANGELE	09/07/2019 05:56
1562644660	FANA	ANGELE	09/07/2019 05:57
1562644680	FANA	ANGELE	09/07/2019 05:58
1562644700	FANA	ANGELE	09/07/2019 05:58
1562644740	FEYA	FELIPE	09/07/2019 05:59
1562644840	FELIPE	HARLEM	09/07/2019 06:00
1562644860	FELIPE	HARLEM	09/07/2019 06:01
1562644880	FANA	ANGELE	09/07/2019 06:01
1562644880	FELIPE	HARLEM	09/07/2019 06:01
1562644900	FEYA	ANGELE	09/07/2019 06:01
1562644900	FELIPE	HARLEM	09/07/2019 06:01
1562644920	FANA	FELIPE	09/07/2019 06:02
1562644920	FELIPE	ANGELE	09/07/2019 06:02
1562644960	FANA	FELIPE	09/07/2019 06:02
1562644980	FANA	FELIPE	09/07/2019 06:03
1562645020	EWINE	ANGELE	09/07/2019 06:03
1562645040	ARIELLE	EWINE	09/07/2019 06:04
1562645060	ARIELLE	EWINE	09/07/2019 06:04
1562645080	ARIELLE	EWINE	09/07/2019 06:04
1562645100	ARIELLE	EWINE	09/07/2019 06:05
1562645120	ARIELLE	EWINE	09/07/2019 06:05
1562645200	FANA	ANGELE	09/07/2019 06:06
1562645240	FANA	ANGELE	09/07/2019 06:07
1562645260	FELIPE	PIPO	09/07/2019 06:07
1562645280	FELIPE	HARLEM	09/07/2019 06:08
1562645320	FELIPE	HARLEM	09/07/2019 06:08
1562645340	FELIPE	HARLEM	09/07/2019 06:09
1562645360	FANA	EWINE	09/07/2019 06:09
1562645360	FELIPE	ANGELE	09/07/2019 06:09
1562645440	FEYA	ANGELE	09/07/2019 06:10
1562645460	FELIPE	HARLEM	09/07/2019 06:11
1562645500	FEYA	PETOULETTE	09/07/2019 06:11
1562645540	PETOULETTE	ANGELE	09/07/2019 06:12
1562645540	FEYA	ANGELE	09/07/2019 06:12
1562645540	FEYA	PETOULETTE	09/07/2019 06:12
1562645560	FEYA	PETOULETTE	09/07/2019 06:12
1562645560	EWINE	FELIPE	09/07/2019 06:12
1562645560	PETOULETTE	ANGELE	09/07/2019 06:12
1562645560	FEYA	ANGELE	09/07/2019 06:12
1562645580	EWINE	FELIPE	09/07/2019 06:13
1562645580	FEYA	ANGELE	09/07/2019 06:13
1562645600	EWINE	FELIPE	09/07/2019 06:13
1562645600	FEYA	ANGELE	09/07/2019 06:13
1562645620	EWINE	FELIPE	09/07/2019 06:13
1562645620	FEYA	ANGELE	09/07/2019 06:13
1562645640	FEYA	ANGELE	09/07/2019 06:14
1562645660	FANA	EWINE	09/07/2019 06:14
1562645680	FANA	EWINE	09/07/2019 06:14
1562645700	FANA	EWINE	09/07/2019 06:15
1562645720	ARIELLE	FEYA	09/07/2019 06:15
1562645820	VIOLETTE	ANGELE	09/07/2019 06:17
1562645820	FANA	ANGELE	09/07/2019 06:17
1562645840	ARIELLE	VIOLETTE	09/07/2019 06:17
1562645880	ARIELLE	EWINE	09/07/2019 06:18
1562645900	ARIELLE	EWINE	09/07/2019 06:18
1562645920	ARIELLE	EWINE	09/07/2019 06:18
1562645940	EWINE	VIOLETTE	09/07/2019 06:19
1562645940	ARIELLE	EWINE	09/07/2019 06:19
1562645940	EWINE	ANGELE	09/07/2019 06:19
1562645960	EWINE	VIOLETTE	09/07/2019 06:19
1562645960	ARIELLE	EWINE	09/07/2019 06:19
1562645980	ARIELLE	EWINE	09/07/2019 06:19
1562645980	FEYA	ANGELE	09/07/2019 06:19
1562645980	EWINE	VIOLETTE	09/07/2019 06:19
1562646000	EWINE	VIOLETTE	09/07/2019 06:20
1562646000	FEYA	ANGELE	09/07/2019 06:20
1562646020	EWINE	VIOLETTE	09/07/2019 06:20
1562646040	EWINE	HARLEM	09/07/2019 06:20
1562646040	EWINE	VIOLETTE	09/07/2019 06:20
1562646060	VIOLETTE	HARLEM	09/07/2019 06:21
1562646080	VIOLETTE	HARLEM	09/07/2019 06:21
1562646100	FANA	EWINE	09/07/2019 06:21
1562646100	VIOLETTE	HARLEM	09/07/2019 06:21
1562646100	ARIELLE	FEYA	09/07/2019 06:21
1562646120	FANA	EWINE	09/07/2019 06:22
1562646120	FELIPE	ANGELE	09/07/2019 06:22
1562646140	FANA	EWINE	09/07/2019 06:22
1562646160	FANA	EWINE	09/07/2019 06:22
1562646180	FANA	EWINE	09/07/2019 06:23
1562646180	VIOLETTE	HARLEM	09/07/2019 06:23
1562646200	FANA	EWINE	09/07/2019 06:23
1562646220	FANA	EWINE	09/07/2019 06:23
1562646220	FELIPE	ANGELE	09/07/2019 06:23
1562646220	ARIELLE	FEYA	09/07/2019 06:23
1562646240	ARIELLE	FEYA	09/07/2019 06:24
1562646240	FELIPE	ANGELE	09/07/2019 06:24
1562646260	FELIPE	ANGELE	09/07/2019 06:24
1562646260	ARIELLE	FEYA	09/07/2019 06:24
1562646280	FELIPE	ANGELE	09/07/2019 06:24
1562646280	FANA	EWINE	09/07/2019 06:24
1562646280	ARIELLE	FEYA	09/07/2019 06:24
1562646300	FANA	EWINE	09/07/2019 06:25
1562646300	FELIPE	ANGELE	09/07/2019 06:25
1562646300	VIOLETTE	HARLEM	09/07/2019 06:25
1562646320	FELIPE	ANGELE	09/07/2019 06:25
1562646340	FELIPE	ANGELE	09/07/2019 06:25
1562646360	PETOULETTE	PIPO	09/07/2019 06:26
1562646360	FELIPE	ANGELE	09/07/2019 06:26
1562646360	ARIELLE	FEYA	09/07/2019 06:26
1562646380	FELIPE	ANGELE	09/07/2019 06:26
1562646380	PETOULETTE	PIPO	09/07/2019 06:26
1562646400	PETOULETTE	PIPO	09/07/2019 06:26
1562646400	FELIPE	ANGELE	09/07/2019 06:26
1562646420	FELIPE	ANGELE	09/07/2019 06:27
1562646420	PETOULETTE	PIPO	09/07/2019 06:27
1562646420	ARIELLE	FEYA	09/07/2019 06:27
1562646440	PETOULETTE	PIPO	09/07/2019 06:27
1562646440	FELIPE	ANGELE	09/07/2019 06:27
1562646460	PETOULETTE	PIPO	09/07/2019 06:27
1562646460	FELIPE	ANGELE	09/07/2019 06:27
1562646480	PETOULETTE	PIPO	09/07/2019 06:28
1562646480	FELIPE	ANGELE	09/07/2019 06:28
1562646500	FELIPE	ANGELE	09/07/2019 06:28
1562646500	PETOULETTE	PIPO	09/07/2019 06:28
1562646520	FELIPE	ANGELE	09/07/2019 06:28
1562646520	EWINE	ANGELE	09/07/2019 06:28
1562646520	PETOULETTE	PIPO	09/07/2019 06:28
1562646540	EWINE	ANGELE	09/07/2019 06:29
1562646540	FANA	VIOLETTE	09/07/2019 06:29
1562646540	PETOULETTE	PIPO	09/07/2019 06:29
1562646560	PETOULETTE	PIPO	09/07/2019 06:29
1562646580	PETOULETTE	PIPO	09/07/2019 06:29
1562646580	ARIELLE	FEYA	09/07/2019 06:29
1562646600	PETOULETTE	PIPO	09/07/2019 06:30
1562646600	FELIPE	ANGELE	09/07/2019 06:30
1562646600	ARIELLE	FEYA	09/07/2019 06:30
1562646620	FANA	VIOLETTE	09/07/2019 06:30
1562646640	FANA	VIOLETTE	09/07/2019 06:30
1562646640	PETOULETTE	PIPO	09/07/2019 06:30
1562646660	ARIELLE	FEYA	09/07/2019 06:31
1562646660	PETOULETTE	PIPO	09/07/2019 06:31
1562646660	FANA	VIOLETTE	09/07/2019 06:31
1562646680	ARIELLE	FEYA	09/07/2019 06:31
1562646700	ARIELLE	FEYA	09/07/2019 06:31
1562646720	ARIELLE	FEYA	09/07/2019 06:32
1562646740	ARIELLE	FEYA	09/07/2019 06:32
1562646760	ARIELLE	FEYA	09/07/2019 06:32
1562646780	ARIELLE	FEYA	09/07/2019 06:33
1562646800	FANA	VIOLETTE	09/07/2019 06:33
1562646800	ARIELLE	FEYA	09/07/2019 06:33
1562646840	ARIELLE	FEYA	09/07/2019 06:34
1562646860	ARIELLE	FEYA	09/07/2019 06:34
1562646880	ARIELLE	FEYA	09/07/2019 06:34
1562646920	ARIELLE	FEYA	09/07/2019 06:35
1562646940	ARIELLE	FEYA	09/07/2019 06:35
1562647040	FANA	VIOLETTE	09/07/2019 06:37
1562647060	FANA	VIOLETTE	09/07/2019 06:37
1562647060	ARIELLE	FEYA	09/07/2019 06:37
1562647080	FANA	VIOLETTE	09/07/2019 06:38
1562647080	ARIELLE	FEYA	09/07/2019 06:38
1562647100	FANA	VIOLETTE	09/07/2019 06:38
1562647100	ARIELLE	FEYA	09/07/2019 06:38
1562647120	FANA	VIOLETTE	09/07/2019 06:38
1562647120	ARIELLE	FEYA	09/07/2019 06:38
1562647140	FANA	VIOLETTE	09/07/2019 06:39
1562647140	ARIELLE	FEYA	09/07/2019 06:39
1562647160	FANA	VIOLETTE	09/07/2019 06:39
1562647160	ARIELLE	FEYA	09/07/2019 06:39
1562647180	ARIELLE	FEYA	09/07/2019 06:39
1562647180	FANA	VIOLETTE	09/07/2019 06:39
1562647200	FANA	VIOLETTE	09/07/2019 06:40
1562647220	FANA	VIOLETTE	09/07/2019 06:40
1562647240	FANA	VIOLETTE	09/07/2019 06:40
1562647260	FANA	VIOLETTE	09/07/2019 06:41
1562647280	FANA	VIOLETTE	09/07/2019 06:41
1562647300	FANA	VIOLETTE	09/07/2019 06:41
1562647320	FANA	VIOLETTE	09/07/2019 06:42
1562647340	FANA	VIOLETTE	09/07/2019 06:42
1562647360	FANA	VIOLETTE	09/07/2019 06:42
1562647380	FANA	VIOLETTE	09/07/2019 06:43
1562647400	FANA	VIOLETTE	09/07/2019 06:43
1562647420	FANA	VIOLETTE	09/07/2019 06:43
1562647420	ARIELLE	FEYA	09/07/2019 06:43
1562647440	ARIELLE	FEYA	09/07/2019 06:44
1562647440	FANA	VIOLETTE	09/07/2019 06:44
1562647460	ARIELLE	FEYA	09/07/2019 06:44
1562647480	FANA	VIOLETTE	09/07/2019 06:44
1562647500	FANA	VIOLETTE	09/07/2019 06:45
1562647500	ARIELLE	FEYA	09/07/2019 06:45
1562647520	EWINE	FELIPE	09/07/2019 06:45
1562647520	ARIELLE	FEYA	09/07/2019 06:45
1562647540	ARIELLE	ANGELE	09/07/2019 06:45
1562647540	FEYA	ANGELE	09/07/2019 06:45
1562647540	ARIELLE	FEYA	09/07/2019 06:45
1562647600	FEYA	ANGELE	09/07/2019 06:46
1562647620	FEYA	ANGELE	09/07/2019 06:47
1562647640	FANA	EWINE	09/07/2019 06:47
1562647640	FEYA	ANGELE	09/07/2019 06:47
1562647660	FEYA	ANGELE	09/07/2019 06:47
1562647680	ARIELLE	EWINE	09/07/2019 06:48
1562647720	FEYA	ANGELE	09/07/2019 06:48
1562647740	EWINE	ANGELE	09/07/2019 06:49
1562647760	ARIELLE	EWINE	09/07/2019 06:49
1562647820	EWINE	FEYA	09/07/2019 06:50
1562647860	EWINE	ANGELE	09/07/2019 06:51
1562647880	EWINE	ANGELE	09/07/2019 06:51
1562647900	EWINE	ANGELE	09/07/2019 06:51
1562647920	EWINE	ANGELE	09/07/2019 06:52
1562647960	EWINE	ANGELE	09/07/2019 06:52
1562647960	ARIELLE	FEYA	09/07/2019 06:52
1562647980	EWINE	ANGELE	09/07/2019 06:53
1562647980	ARIELLE	FEYA	09/07/2019 06:53
1562648000	ARIELLE	FEYA	09/07/2019 06:53
1562648020	EWINE	ANGELE	09/07/2019 06:53
1562648020	ARIELLE	FEYA	09/07/2019 06:53
1562648040	EWINE	ANGELE	09/07/2019 06:54
1562648060	ARIELLE	FEYA	09/07/2019 06:54
1562648060	EWINE	ANGELE	09/07/2019 06:54
1562648080	ARIELLE	FEYA	09/07/2019 06:54
1562648100	EWINE	ANGELE	09/07/2019 06:55
1562648100	ARIELLE	FEYA	09/07/2019 06:55
1562648120	ARIELLE	FEYA	09/07/2019 06:55
1562648140	ARIELLE	FEYA	09/07/2019 06:55
1562648160	EWINE	ANGELE	09/07/2019 06:56
1562648160	ARIELLE	FEYA	09/07/2019 06:56
1562648200	EWINE	ANGELE	09/07/2019 06:56
1562648200	ARIELLE	FEYA	09/07/2019 06:56
1562648220	ARIELLE	FEYA	09/07/2019 06:57
1562648240	FANA	FEYA	09/07/2019 06:57
1562648240	ARIELLE	FANA	09/07/2019 06:57
1562648240	ARIELLE	FEYA	09/07/2019 06:57
1562648260	FANA	FEYA	09/07/2019 06:57
1562648260	EWINE	FEYA	09/07/2019 06:57
1562648280	FANA	EWINE	09/07/2019 06:58
1562648280	FANA	FEYA	09/07/2019 06:58
1562648280	EWINE	FEYA	09/07/2019 06:58
1562648300	FANA	EWINE	09/07/2019 06:58
1562648300	FANA	FEYA	09/07/2019 06:58
1562648300	EWINE	FEYA	09/07/2019 06:58
1562648320	FANA	EWINE	09/07/2019 06:58
1562648320	FANA	FEYA	09/07/2019 06:58
1562648320	EWINE	FEYA	09/07/2019 06:58
1562648340	FANA	EWINE	09/07/2019 06:59
1562648340	FANA	FEYA	09/07/2019 06:59
1562648340	EWINE	FEYA	09/07/2019 06:59
1562648360	FANA	FEYA	09/07/2019 06:59
1562648360	EWINE	FEYA	09/07/2019 06:59
1562648360	FANA	EWINE	09/07/2019 06:59
1562648380	EWINE	FEYA	09/07/2019 06:59
1562648380	FANA	EWINE	09/07/2019 06:59
1562648380	FANA	FEYA	09/07/2019 06:59
1562648400	FANA	EWINE	09/07/2019 07:00
1562648400	EWINE	FEYA	09/07/2019 07:00
1562648400	FANA	FEYA	09/07/2019 07:00
1562648420	FANA	FEYA	09/07/2019 07:00
1562648420	FEYA	ANGELE	09/07/2019 07:00
1562648420	FANA	ANGELE	09/07/2019 07:00
1562648440	FANA	ANGELE	09/07/2019 07:00
1562648440	FANA	FEYA	09/07/2019 07:00
1562648440	FEYA	ANGELE	09/07/2019 07:00
1562648460	FANA	FEYA	09/07/2019 07:01
1562648460	FEYA	ANGELE	09/07/2019 07:01
1562648480	FANA	FEYA	09/07/2019 07:01
1562648480	FEYA	ANGELE	09/07/2019 07:01
1562648480	FANA	ANGELE	09/07/2019 07:01
1562648500	FANA	FEYA	09/07/2019 07:01
1562648500	FANA	ANGELE	09/07/2019 07:01
1562648520	FANA	ANGELE	09/07/2019 07:02
1562648520	FANA	FEYA	09/07/2019 07:02
1562648520	FEYA	ANGELE	09/07/2019 07:02
1562648540	FANA	ANGELE	09/07/2019 07:02
1562648540	FEYA	ANGELE	09/07/2019 07:02
1562648560	FANA	FEYA	09/07/2019 07:02
1562648580	FANA	FEYA	09/07/2019 07:03
1562648600	FANA	FEYA	09/07/2019 07:03
1562648620	FEYA	ANGELE	09/07/2019 07:03
1562648640	FANA	FEYA	09/07/2019 07:04
1562648660	FANA	FEYA	09/07/2019 07:04
1562648660	FEYA	ANGELE	09/07/2019 07:04
1562648680	FANA	FEYA	09/07/2019 07:04
1562648700	FANA	FEYA	09/07/2019 07:05
1562648700	FANA	ANGELE	09/07/2019 07:05
1562648720	FANA	FEYA	09/07/2019 07:05
1562648720	FANA	ANGELE	09/07/2019 07:05
1562648720	FEYA	ANGELE	09/07/2019 07:05
1562648740	FANA	FEYA	09/07/2019 07:05
1562648740	FEYA	ANGELE	09/07/2019 07:05
1562648740	FANA	ANGELE	09/07/2019 07:05
1562648760	FANA	FEYA	09/07/2019 07:06
1562648760	FANA	ANGELE	09/07/2019 07:06
1562648760	FEYA	ANGELE	09/07/2019 07:06
1562648780	FANA	FEYA	09/07/2019 07:06
1562648780	FEYA	ANGELE	09/07/2019 07:06
1562648800	FEYA	ANGELE	09/07/2019 07:06
1562648800	FANA	FEYA	09/07/2019 07:06
1562648820	FANA	FEYA	09/07/2019 07:07
1562648880	FEYA	ANGELE	09/07/2019 07:08
1562648900	FEYA	ANGELE	09/07/2019 07:08
1562648920	FEYA	ANGELE	09/07/2019 07:08
1562648940	FEYA	ANGELE	09/07/2019 07:09
1562648960	FEYA	ANGELE	09/07/2019 07:09
1562648980	FEYA	ANGELE	09/07/2019 07:09
1562649000	FANA	FEYA	09/07/2019 07:10
1562649000	FEYA	ANGELE	09/07/2019 07:10
1562649020	FANA	ANGELE	09/07/2019 07:10
1562649040	FANA	FEYA	09/07/2019 07:10
1562649060	FANA	FEYA	09/07/2019 07:11
1562649080	PETOULETTE	PIPO	09/07/2019 07:11
1562649160	PETOULETTE	PIPO	09/07/2019 07:12
1562649180	PETOULETTE	PIPO	09/07/2019 07:13
1562649180	FANA	FEYA	09/07/2019 07:13
1562649200	FANA	FEYA	09/07/2019 07:13
1562649200	PETOULETTE	PIPO	09/07/2019 07:13
1562649220	FANA	FEYA	09/07/2019 07:13
1562649220	PETOULETTE	PIPO	09/07/2019 07:13
1562649240	FANA	VIOLETTE	09/07/2019 07:14
1562649240	FANA	FEYA	09/07/2019 07:14
1562649240	PETOULETTE	PIPO	09/07/2019 07:14
1562649240	VIOLETTE	FEYA	09/07/2019 07:14
1562649260	FANA	VIOLETTE	09/07/2019 07:14
1562649260	FANA	FEYA	09/07/2019 07:14
1562649260	VIOLETTE	FEYA	09/07/2019 07:14
1562649280	FANA	VIOLETTE	09/07/2019 07:14
